"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","3","0.0-0.0","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","","","","","","","","","","","","","","","",""
"instructions","1","2912","0.0-1.0","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","[{""page_index"":0,""viewing_time"":2908}]","2908","","","","","","","","","","","","","","",""
"survey-text","2","43235","0.0-2.0","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","40321","{""Q0"":""Bob V"",""Q1"":""Kevin G"",""Q2"":""Harley D"",""Q3"":""Alice M"",""Q4"":""Remi R""}","","","","","","","","","","","","","",""
"","","","","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","","","fullscreenenter","3","44953","fullscreenenter","","","","","","","","","",""
"fullscreen","3","45940","0.0-3.0","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","","","","","","","true","","","","","","","","",""
"instructions","4","63647","0.0-5.0","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","[{""page_index"":0,""viewing_time"":3994},{""page_index"":1,""viewing_time"":9073},{""page_index"":2,""viewing_time"":4638}]","17706","","","","","","","","","","","","","","",""
"html-keyboard-response","5","64149","0.0-6.0-1.0","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","66479","0.0-6.0-2.0","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","2329","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Remi R</div></div><div class='cr'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5","SELF"
"html-keyboard-response","7","66731","0.0-6.0-3.0","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Remi R</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5",""
"html-keyboard-response","8","67233","0.0-6.0-1.1","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","69984","0.0-6.0-2.1","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","2750","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Remi R</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5","SELF"
"html-keyboard-response","10","70237","0.0-6.0-3.1","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Remi R</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5",""
"html-keyboard-response","11","70739","0.0-6.0-1.2","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","12","73871","0.0-6.0-2.2","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","3131","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Alice M</div></div><div class='cr'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4","SELF"
"html-keyboard-response","13","74123","0.0-6.0-3.2","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Alice M</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$49<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4",""
"html-keyboard-response","14","74625","0.0-6.0-1.3","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","15","76367","0.0-6.0-2.3","64077ddd11208afe2bec171a","bdp_sd","Sun Mar 26 2023 11:27:02 GMT-0400 (Eastern Daylight Time)","152485","","1740","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Harley D</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24<br>for<br>yourself","$35<br>for<br>3","0","24","35","3","OTHER"
