"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"focus","0","0","focusevent","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","","","","","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","instructions","1","1743","0.0-1.0","[{""page_index"":0,""viewing_time"":1740}]","1740","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","survey-text","2","81247","0.0-2.0","","79501","{""Q0"":""Silas P"",""Q1"":""Tim L"",""Q2"":""Hao T"",""Q3"":""Ibby I"",""Q4"":""David H""}","","","","","","","","","",""
"fullscreenexit","3","83040","fullscreenexit","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","","","","","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","fullscreen","3","83831","0.0-3.0","","","","true","","","","","","","","",""
"","","","fullscreenfail","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","image-keyboard-response","4","85380","0.0-4.0-0.0","","1546","","","","32","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","instructions","5","108526","0.0-5.0","[{""page_index"":0,""viewing_time"":4739},{""page_index"":1,""viewing_time"":12331},{""page_index"":2,""viewing_time"":5824}]","22895","","","","","","","","","","",""
"","","","FIX","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","6","109029","0.0-6.0-1.0","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","7","112187","0.0-6.0-2.0","","3152","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>David H</div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5","OTHER"
"","","","offerFB","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","8","112441","0.0-6.0-3.0","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>David H</font></div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5",""
"","","","FIX","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","9","112943","0.0-6.0-1.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","10","116764","0.0-6.0-2.1","","3820","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Ibby I</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br>for<br>yourself","$55<br>for<br>4","0","40","55","4","SELF"
"","","","offerFB","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","11","117017","0.0-6.0-3.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$40<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Ibby I</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","0","40","55","4",""
"","","","FIX","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","12","117520","0.0-6.0-1.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","13","121046","0.0-6.0-2.2","","3524","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>David H</div></div><div class='cr'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","SELF"
"","","","offerFB","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","14","121298","0.0-6.0-3.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>David H</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5",""
"","","","FIX","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","15","121799","0.0-6.0-1.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","16","126713","0.0-6.0-2.3","","4911","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>David H</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5","OTHER"
"","","","offerFB","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","17","126966","0.0-6.0-3.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>David H</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5",""
"","","","FIX","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","18","127467","0.0-6.0-1.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","19","129819","0.0-6.0-2.4","","2352","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Ibby I</div></div><div class='cr'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4","OTHER"
"","","","offerFB","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","20","130072","0.0-6.0-3.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Ibby I</font></div></div><div class='cr'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4",""
"","","","FIX","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","21","130573","0.0-6.0-1.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","22","133466","0.0-6.0-2.5","","2890","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>David H</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5","OTHER"
"","","","offerFB","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","23","133718","0.0-6.0-3.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>David H</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5",""
"","","","FIX","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","24","134219","0.0-6.0-1.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","25","139506","0.0-6.0-2.6","","5284","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Ibby I</div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4","OTHER"
"","","","offerFB","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","26","139759","0.0-6.0-3.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Ibby I</font></div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4",""
"","","","FIX","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","27","140260","0.0-6.0-1.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","28","141536","0.0-6.0-2.7","","1276","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>David H</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5","SELF"
"","","","offerFB","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","29","141788","0.0-6.0-3.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>David H</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5",""
"","","","FIX","63d43dc4b4b7a0e426a381cd","bdp_sd","Sun Mar 26 2023 17:23:38 GMT-0700 (Pacific Daylight Time)","195618","html-keyboard-response","30","142291","0.0-6.0-1.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
