"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","2","0.0-0.0","63ea79021f0c43def6174042","bdp_sd","Sat Mar 25 2023 19:08:33 GMT-0500 (Central Daylight Time)","149072","","","","","","","","","","","","","","","","",""
"instructions","1","718","0.0-1.0","63ea79021f0c43def6174042","bdp_sd","Sat Mar 25 2023 19:08:33 GMT-0500 (Central Daylight Time)","149072","[{""page_index"":0,""viewing_time"":714}]","714","","","","","","","","","","","","","","",""
"survey-text","2","67161","0.0-2.0","63ea79021f0c43def6174042","bdp_sd","Sat Mar 25 2023 19:08:33 GMT-0500 (Central Daylight Time)","149072","","66442","{""Q0"":""Joe L"",""Q1"":""Richard L"",""Q2"":""Alex B"",""Q3"":""Tom M"",""Q4"":""Oliver M""}","","","","","","","","","","","","","",""
"","","","","63ea79021f0c43def6174042","bdp_sd","Sat Mar 25 2023 19:08:33 GMT-0500 (Central Daylight Time)","149072","","","","fullscreenenter","3","68727","fullscreenenter","","","","","","","","","",""
"fullscreen","3","69715","0.0-3.0","63ea79021f0c43def6174042","bdp_sd","Sat Mar 25 2023 19:08:33 GMT-0500 (Central Daylight Time)","149072","","","","","","","","true","","","","","","","","",""
"instructions","4","81945","0.0-5.0","63ea79021f0c43def6174042","bdp_sd","Sat Mar 25 2023 19:08:33 GMT-0500 (Central Daylight Time)","149072","[{""page_index"":0,""viewing_time"":5033},{""page_index"":1,""viewing_time"":4486},{""page_index"":2,""viewing_time"":2707}]","12227","","","","","","","","","","","","","","",""
"html-keyboard-response","5","82450","0.0-6.0-1.0","63ea79021f0c43def6174042","bdp_sd","Sat Mar 25 2023 19:08:33 GMT-0500 (Central Daylight Time)","149072","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","85573","0.0-6.0-2.0","63ea79021f0c43def6174042","bdp_sd","Sat Mar 25 2023 19:08:33 GMT-0500 (Central Daylight Time)","149072","","3120","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Tom M</div></div><div class='cr'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4","SELF"
"html-keyboard-response","7","85826","0.0-6.0-3.0","63ea79021f0c43def6174042","bdp_sd","Sat Mar 25 2023 19:08:33 GMT-0500 (Central Daylight Time)","149072","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Tom M</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$49<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4",""
"html-keyboard-response","8","86331","0.0-6.0-1.1","63ea79021f0c43def6174042","bdp_sd","Sat Mar 25 2023 19:08:33 GMT-0500 (Central Daylight Time)","149072","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
