"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","2","0.0-0.0","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","","","","","","","","","","","","","","","",""
"instructions","1","1625","0.0-1.0","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","[{""page_index"":0,""viewing_time"":1622}]","1622","","","","","","","","","","","","","","",""
"survey-text","2","121358","0.0-2.0","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","119733","{""Q0"":""Boris"",""Q1"":""CHunkers"",""Q2"":""Jebbers"",""Q3"":""Tonky"",""Q4"":""Chicken""}","","","","","","","","","","","","","",""
"","","","","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","","","fullscreenenter","3","148765","fullscreenenter","","","","","","","","","",""
"fullscreen","3","149759","0.0-3.0","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","","","","","","","true","","","","","","","","",""
"instructions","4","175652","0.0-5.0","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","[{""page_index"":0,""viewing_time"":13421},{""page_index"":1,""viewing_time"":1923},{""page_index"":2,""viewing_time"":5762},{""page_index"":1,""viewing_time"":4319},{""page_index"":2,""viewing_time"":466}]","25892","","","","","","","","","","","","","","",""
"html-keyboard-response","5","176153","0.0-6.0-1.0","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","186649","0.0-6.0-2.0","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","10494","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Chicken</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5","SELF"
"html-keyboard-response","7","186901","0.0-6.0-3.0","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Chicken</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5",""
"html-keyboard-response","8","187403","0.0-6.0-1.1","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","192662","0.0-6.0-2.1","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","5258","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Chicken</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5","SELF"
"html-keyboard-response","10","192914","0.0-6.0-3.1","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Chicken</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5",""
"html-keyboard-response","11","193416","0.0-6.0-1.2","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","12","197683","0.0-6.0-2.2","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","4267","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Chicken</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5","SELF"
"html-keyboard-response","13","197935","0.0-6.0-3.2","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Chicken</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5",""
"html-keyboard-response","14","198437","0.0-6.0-1.3","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","15","201196","0.0-6.0-2.3","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","2759","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Chicken</div></div><div class='cr'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","SELF"
"html-keyboard-response","16","201451","0.0-6.0-3.3","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Chicken</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5",""
"html-keyboard-response","17","201953","0.0-6.0-1.4","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","18","205704","0.0-6.0-2.4","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","3750","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Tonky</div></div><div class='cr'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19<br>for<br>yourself","$25<br>for<br>4","1","19","25","4","SELF"
"html-keyboard-response","19","205956","0.0-6.0-3.4","61509f0576598bbf74387211","bdp_sd","Mon Mar 27 2023 15:15:15 GMT-0500 (Central Daylight Time)","261610","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Tonky</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$19<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19<br>for<br>yourself","$25<br>for<br>4","1","19","25","4",""
