"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","3","0.0-0.0","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","","","","","","","","","","","","","","","",""
"instructions","1","3006","0.0-1.0","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","[{""page_index"":0,""viewing_time"":3002}]","3002","","","","","","","","","","","","","","",""
"survey-text","2","71766","0.0-2.0","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","68757","{""Q0"":""Marco T"",""Q1"":""Marisa B"",""Q2"":""Thamara G"",""Q3"":""Vicky T"",""Q4"":""Gaby G""}","","","","","","","","","","","","","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","","","fullscreenenter","3","73059","fullscreenenter","","","","","","","","","",""
"fullscreen","3","74000","0.0-3.0","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","","","","","","","true","","","","","","","","",""
"instructions","4","115910","0.0-5.0","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","[{""page_index"":0,""viewing_time"":9404},{""page_index"":1,""viewing_time"":23279},{""page_index"":2,""viewing_time"":9226}]","41909","","","","","","","","","","","","","","",""
"html-keyboard-response","5","116414","0.0-6.0-1.0","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","119008","0.0-6.0-2.0","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","2590","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Gaby G</div></div><div class='cr'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","SELF"
"html-keyboard-response","7","119261","0.0-6.0-3.0","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Gaby G</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5",""
"html-keyboard-response","8","119762","0.0-6.0-1.1","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","123996","0.0-6.0-2.1","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","4234","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Thamara G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","OTHER"
"html-keyboard-response","10","124248","0.0-6.0-3.1","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Thamara G</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3",""
"html-keyboard-response","11","124750","0.0-6.0-1.2","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","12","126707","0.0-6.0-2.2","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","1955","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Gaby G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5","SELF"
"html-keyboard-response","13","126960","0.0-6.0-3.2","63d7d7b654e057b287d2bd9b","bdp_sd","Wed Mar 29 2023 23:26:51 GMT-0400 (Eastern Daylight Time)","202003","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Gaby G</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5",""
