"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","3","0.0-0.0","63d17cf704d2d7053d56b962","bdp_sd","Sat Apr 01 2023 18:53:45 GMT-0400 (Eastern Daylight Time)","105298","","","","","","","","","","","","","","","","",""
"instructions","1","868","0.0-1.0","63d17cf704d2d7053d56b962","bdp_sd","Sat Apr 01 2023 18:53:45 GMT-0400 (Eastern Daylight Time)","105298","[{""page_index"":0,""viewing_time"":865}]","865","","","","","","","","","","","","","","",""
"survey-text","2","34670","0.0-2.0","63d17cf704d2d7053d56b962","bdp_sd","Sat Apr 01 2023 18:53:45 GMT-0400 (Eastern Daylight Time)","105298","","33801","{""Q0"":""Katie"",""Q1"":""Sara "",""Q2"":""Kristine"",""Q3"":""Sue"",""Q4"":""Jenn""}","","","","","","","","","","","","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_sd","Sat Apr 01 2023 18:53:45 GMT-0400 (Eastern Daylight Time)","105298","","","","fullscreenenter","3","36273","fullscreenenter","","","","","","","","","",""
"fullscreen","3","37253","0.0-3.0","63d17cf704d2d7053d56b962","bdp_sd","Sat Apr 01 2023 18:53:45 GMT-0400 (Eastern Daylight Time)","105298","","","","","","","","true","","","","","","","","",""
"instructions","4","44891","0.0-5.0","63d17cf704d2d7053d56b962","bdp_sd","Sat Apr 01 2023 18:53:45 GMT-0400 (Eastern Daylight Time)","105298","[{""page_index"":0,""viewing_time"":3741},{""page_index"":1,""viewing_time"":2912},{""page_index"":2,""viewing_time"":984}]","7637","","","","","","","","","","","","","","",""
"html-keyboard-response","5","45393","0.0-6.0-1.0","63d17cf704d2d7053d56b962","bdp_sd","Sat Apr 01 2023 18:53:45 GMT-0400 (Eastern Daylight Time)","105298","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","48783","0.0-6.0-2.0","63d17cf704d2d7053d56b962","bdp_sd","Sat Apr 01 2023 18:53:45 GMT-0400 (Eastern Daylight Time)","105298","","3388","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Kristine</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3","OTHER"
"html-keyboard-response","7","49035","0.0-6.0-3.0","63d17cf704d2d7053d56b962","bdp_sd","Sat Apr 01 2023 18:53:45 GMT-0400 (Eastern Daylight Time)","105298","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Kristine</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3",""
"html-keyboard-response","8","49537","0.0-6.0-1.1","63d17cf704d2d7053d56b962","bdp_sd","Sat Apr 01 2023 18:53:45 GMT-0400 (Eastern Daylight Time)","105298","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
