"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","1","0.0-0.0","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","","","","","","","","","","","","","","","","",""
"instructions","1","1921","0.0-1.0","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","[{""page_index"":0,""viewing_time"":1919}]","1919","","","","","","","","","","","","","","",""
"survey-text","2","56004","0.0-2.0","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","","54083","{""Q0"":""Brittany M"",""Q1"":""Nate C"",""Q2"":""Patrick M"",""Q3"":""Vieng B"",""Q4"":""Colton J""}","","","","","","","","","","","","","",""
"","","","","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","","","","fullscreenenter","3","57916","fullscreenenter","","","","","","","","","",""
"fullscreen","3","58907","0.0-3.0","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","","","","","","","","true","","","","","","","","",""
"instructions","4","77784","0.0-5.0","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","[{""page_index"":0,""viewing_time"":9467},{""page_index"":1,""viewing_time"":4983},{""page_index"":2,""viewing_time"":4427}]","18877","","","","","","","","","","","","","","",""
"html-keyboard-response","5","78285","0.0-6.0-1.0","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","79954","0.0-6.0-2.0","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","","1668","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Colton J</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5","SELF"
"html-keyboard-response","7","80206","0.0-6.0-3.0","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Colton J</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5",""
"html-keyboard-response","8","80707","0.0-6.0-1.1","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","82974","0.0-6.0-2.1","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","","2267","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Patrick M</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","SELF"
"html-keyboard-response","10","83225","0.0-6.0-3.1","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Patrick M</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3",""
"html-keyboard-response","11","83727","0.0-6.0-1.2","55e7221441988f000b75cc7a","bdp_sd","Sun Mar 26 2023 09:58:03 GMT-0400 (Eastern Daylight Time)","150159","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
