"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","3","0.0-0.0","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","","","","","","","","","","","","","","","",""
"instructions","1","7078","0.0-1.0","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","[{""page_index"":0,""viewing_time"":7075}]","7075","","","","","","","","","","","","","","",""
"survey-text","2","75614","0.0-2.0","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","68535","{""Q0"":""gabby b"",""Q1"":""lo b"",""Q2"":""hellen g"",""Q3"":""steve g"",""Q4"":""anna v""}","","","","","","","","","","","","","",""
"","","","","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","","","fullscreenenter","3","77562","fullscreenenter","","","","","","","","","",""
"fullscreen","3","78557","0.0-3.0","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","","","","","","","true","","","","","","","","",""
"instructions","4","103054","0.0-5.0","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","[{""page_index"":0,""viewing_time"":16361},{""page_index"":1,""viewing_time"":6261},{""page_index"":2,""viewing_time"":1873}]","24495","","","","","","","","","","","","","","",""
"html-keyboard-response","5","103565","0.0-6.0-1.0","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","107729","0.0-6.0-2.0","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","4161","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>anna v</div></div><div class='cr'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5","OTHER"
"html-keyboard-response","7","107991","0.0-6.0-3.0","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>anna v</font></div></div><div class='cr'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5",""
"html-keyboard-response","8","108499","0.0-6.0-1.1","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","110205","0.0-6.0-2.1","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","1704","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>anna v</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","OTHER"
"html-keyboard-response","10","110460","0.0-6.0-3.1","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>anna v</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5",""
"html-keyboard-response","11","110963","0.0-6.0-1.2","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","12","112609","0.0-6.0-2.2","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","1644","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>anna v</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5","OTHER"
"html-keyboard-response","13","112867","0.0-6.0-3.2","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>anna v</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5",""
"html-keyboard-response","14","113372","0.0-6.0-1.3","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","15","115055","0.0-6.0-2.3","63bd81516745e78ee7f50f7f","bdp_sd","Sat Mar 25 2023 22:09:40 GMT-0400 (Eastern Daylight Time)","169713","","1682","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>lo b</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15<br>for<br>yourself","$35<br>for<br>2","0","15","35","2","OTHER"
