"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","2","0.0-0.0","61010ed79b9d528dcd376bc7","bdp_sd","Sat Apr 15 2023 00:39:42 GMT-0400 (Eastern Daylight Time)","164211","","","","","","","","","","","","","","","","",""
"instructions","1","1268","0.0-1.0","61010ed79b9d528dcd376bc7","bdp_sd","Sat Apr 15 2023 00:39:42 GMT-0400 (Eastern Daylight Time)","164211","[{""page_index"":0,""viewing_time"":1266}]","1266","","","","","","","","","","","","","","",""
"survey-text","2","42909","0.0-2.0","61010ed79b9d528dcd376bc7","bdp_sd","Sat Apr 15 2023 00:39:42 GMT-0400 (Eastern Daylight Time)","164211","","41638","{""Q0"":""ts"",""Q1"":""sa"",""Q2"":""cop"",""Q3"":""teacher"",""Q4"":""tx""}","","","","","","","","","","","","","",""
"","","","","61010ed79b9d528dcd376bc7","bdp_sd","Sat Apr 15 2023 00:39:42 GMT-0400 (Eastern Daylight Time)","164211","","","","fullscreenenter","3","45810","fullscreenenter","","","","","","","","","",""
"fullscreen","3","46797","0.0-3.0","61010ed79b9d528dcd376bc7","bdp_sd","Sat Apr 15 2023 00:39:42 GMT-0400 (Eastern Daylight Time)","164211","","","","","","","","true","","","","","","","","",""
"instructions","4","80171","0.0-5.0","61010ed79b9d528dcd376bc7","bdp_sd","Sat Apr 15 2023 00:39:42 GMT-0400 (Eastern Daylight Time)","164211","[{""page_index"":0,""viewing_time"":7880},{""page_index"":1,""viewing_time"":22894},{""page_index"":2,""viewing_time"":2597}]","33371","","","","","","","","","","","","","","",""
"html-keyboard-response","5","80677","0.0-6.0-1.0","61010ed79b9d528dcd376bc7","bdp_sd","Sat Apr 15 2023 00:39:42 GMT-0400 (Eastern Daylight Time)","164211","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","88106","0.0-6.0-2.0","61010ed79b9d528dcd376bc7","bdp_sd","Sat Apr 15 2023 00:39:42 GMT-0400 (Eastern Daylight Time)","164211","","7427","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>sa</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11<br>for<br>yourself","$30<br>for<br>2","1","11","30","2","SELF"
"html-keyboard-response","7","88364","0.0-6.0-3.0","61010ed79b9d528dcd376bc7","bdp_sd","Sat Apr 15 2023 00:39:42 GMT-0400 (Eastern Daylight Time)","164211","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>sa</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$11<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11<br>for<br>yourself","$30<br>for<br>2","1","11","30","2",""
"html-keyboard-response","8","88876","0.0-6.0-1.1","61010ed79b9d528dcd376bc7","bdp_sd","Sat Apr 15 2023 00:39:42 GMT-0400 (Eastern Daylight Time)","164211","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
