"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","3","0.0-0.0","63b6ef9027eb90f292852ee4","bdp_sd","Sun Mar 26 2023 22:37:59 GMT-0400 (Eastern Daylight Time)","144327","","","","","","","","","","","","","","","","",""
"instructions","1","3062","0.0-1.0","63b6ef9027eb90f292852ee4","bdp_sd","Sun Mar 26 2023 22:37:59 GMT-0400 (Eastern Daylight Time)","144327","[{""page_index"":0,""viewing_time"":3059}]","3059","","","","","","","","","","","","","","",""
"survey-text","2","52029","0.0-2.0","63b6ef9027eb90f292852ee4","bdp_sd","Sun Mar 26 2023 22:37:59 GMT-0400 (Eastern Daylight Time)","144327","","48965","{""Q0"":""Kathy W"",""Q1"":""Mari K"",""Q2"":""Autumn S"",""Q3"":""Chase S"",""Q4"":""Marcus T""}","","","","","","","","","","","","","",""
"","","","","63b6ef9027eb90f292852ee4","bdp_sd","Sun Mar 26 2023 22:37:59 GMT-0400 (Eastern Daylight Time)","144327","","","","fullscreenenter","3","53407","fullscreenenter","","","","","","","","","",""
"fullscreen","3","54380","0.0-3.0","63b6ef9027eb90f292852ee4","bdp_sd","Sun Mar 26 2023 22:37:59 GMT-0400 (Eastern Daylight Time)","144327","","","","","","","","true","","","","","","","","",""
"instructions","4","69245","0.0-5.0","63b6ef9027eb90f292852ee4","bdp_sd","Sun Mar 26 2023 22:37:59 GMT-0400 (Eastern Daylight Time)","144327","[{""page_index"":0,""viewing_time"":5718},{""page_index"":1,""viewing_time"":6131},{""page_index"":2,""viewing_time"":3015}]","14864","","","","","","","","","","","","","","",""
"html-keyboard-response","5","69751","0.0-6.0-1.0","63b6ef9027eb90f292852ee4","bdp_sd","Sun Mar 26 2023 22:37:59 GMT-0400 (Eastern Daylight Time)","144327","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","73747","0.0-6.0-2.0","63b6ef9027eb90f292852ee4","bdp_sd","Sun Mar 26 2023 22:37:59 GMT-0400 (Eastern Daylight Time)","144327","","3992","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Marcus T</div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5","SELF"
"html-keyboard-response","7","74000","0.0-6.0-3.0","63b6ef9027eb90f292852ee4","bdp_sd","Sun Mar 26 2023 22:37:59 GMT-0400 (Eastern Daylight Time)","144327","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Marcus T</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5",""
"html-keyboard-response","8","74505","0.0-6.0-1.1","63b6ef9027eb90f292852ee4","bdp_sd","Sun Mar 26 2023 22:37:59 GMT-0400 (Eastern Daylight Time)","144327","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
