"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"focus","0","0","focusevent","6156a0460b95fa57be8312c4","bdp_sd","Wed Mar 29 2023 01:09:07 GMT-0700 (Pacific Daylight Time)","414065","","","","","","","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_sd","Wed Mar 29 2023 01:09:07 GMT-0700 (Pacific Daylight Time)","414065","pavlovia","0","1","0.0-0.0","","","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_sd","Wed Mar 29 2023 01:09:07 GMT-0700 (Pacific Daylight Time)","414065","instructions","1","137073","0.0-1.0","[{""page_index"":0,""viewing_time"":137072}]","137072","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_sd","Wed Mar 29 2023 01:09:07 GMT-0700 (Pacific Daylight Time)","414065","survey-text","2","247553","0.0-2.0","","110479","{""Q0"":""Luka D"",""Q1"":""wolfy P"",""Q2"":""Olive F"",""Q3"":""Savannah B"",""Q4"":""Nickii B""}","","","","","","","","","",""
"fullscreenexit","3","250088","fullscreenexit","6156a0460b95fa57be8312c4","bdp_sd","Wed Mar 29 2023 01:09:07 GMT-0700 (Pacific Daylight Time)","414065","","","","","","","","","","","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_sd","Wed Mar 29 2023 01:09:07 GMT-0700 (Pacific Daylight Time)","414065","fullscreen","3","251089","0.0-3.0","","","","true","","","","","","","","",""
"","","","fullscreenfail","6156a0460b95fa57be8312c4","bdp_sd","Wed Mar 29 2023 01:09:07 GMT-0700 (Pacific Daylight Time)","414065","image-keyboard-response","4","254548","0.0-4.0-0.0","","3458","","","","32","","","","","","",""
"","","","","6156a0460b95fa57be8312c4","bdp_sd","Wed Mar 29 2023 01:09:07 GMT-0700 (Pacific Daylight Time)","414065","instructions","5","294133","0.0-5.0","[{""page_index"":0,""viewing_time"":8033},{""page_index"":1,""viewing_time"":19178},{""page_index"":2,""viewing_time"":7858},{""page_index"":1,""viewing_time"":2470},{""page_index"":2,""viewing_time"":1789}]","39328","","","","","","","","","","",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_sd","Wed Mar 29 2023 01:09:07 GMT-0700 (Pacific Daylight Time)","414065","html-keyboard-response","6","294647","0.0-6.0-1.0","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_sd","Wed Mar 29 2023 01:09:07 GMT-0700 (Pacific Daylight Time)","414065","html-keyboard-response","7","298313","0.0-6.0-2.0","","3664","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>wolfy P</div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br>for<br>yourself","$80<br>for<br>2","1","33","80","2","OTHER"
