"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","8","0.0-0.0","63f791692fa22034babcdda1","bdp_sd","Sat Mar 25 2023 20:00:19 GMT-0400 (Eastern Daylight Time)","169044","","","","","","","","","","","","","","","","",""
"instructions","1","3631","0.0-1.0","63f791692fa22034babcdda1","bdp_sd","Sat Mar 25 2023 20:00:19 GMT-0400 (Eastern Daylight Time)","169044","[{""page_index"":0,""viewing_time"":3622}]","3622","","","","","","","","","","","","","","",""
"survey-text","2","61996","0.0-2.0","63f791692fa22034babcdda1","bdp_sd","Sat Mar 25 2023 20:00:19 GMT-0400 (Eastern Daylight Time)","169044","","58363","{""Q0"":""Tommy H"",""Q1"":""Bill A"",""Q2"":""Sammy C"",""Q3"":""Paula B"",""Q4"":""Sarah C""}","","","","","","","","","","","","","",""
"","","","","63f791692fa22034babcdda1","bdp_sd","Sat Mar 25 2023 20:00:19 GMT-0400 (Eastern Daylight Time)","169044","","","","fullscreenenter","3","63604","fullscreenenter","","","","","","","","","",""
"fullscreen","3","64580","0.0-3.0","63f791692fa22034babcdda1","bdp_sd","Sat Mar 25 2023 20:00:19 GMT-0400 (Eastern Daylight Time)","169044","","","","","","","","true","","","","","","","","",""
"instructions","4","108529","0.0-5.0","63f791692fa22034babcdda1","bdp_sd","Sat Mar 25 2023 20:00:19 GMT-0400 (Eastern Daylight Time)","169044","[{""page_index"":0,""viewing_time"":4332},{""page_index"":1,""viewing_time"":30465},{""page_index"":2,""viewing_time"":9148}]","43946","","","","","","","","","","","","","","",""
"html-keyboard-response","5","109032","0.0-6.0-1.0","63f791692fa22034babcdda1","bdp_sd","Sat Mar 25 2023 20:00:19 GMT-0400 (Eastern Daylight Time)","169044","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","111301","0.0-6.0-2.0","63f791692fa22034babcdda1","bdp_sd","Sat Mar 25 2023 20:00:19 GMT-0400 (Eastern Daylight Time)","169044","","2267","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Tommy H</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1","OTHER"
"html-keyboard-response","7","111554","0.0-6.0-3.0","63f791692fa22034babcdda1","bdp_sd","Sat Mar 25 2023 20:00:19 GMT-0400 (Eastern Daylight Time)","169044","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Tommy H</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1",""
"html-keyboard-response","8","112057","0.0-6.0-1.1","63f791692fa22034babcdda1","bdp_sd","Sat Mar 25 2023 20:00:19 GMT-0400 (Eastern Daylight Time)","169044","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","113876","0.0-6.0-2.1","63f791692fa22034babcdda1","bdp_sd","Sat Mar 25 2023 20:00:19 GMT-0400 (Eastern Daylight Time)","169044","","1818","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Sarah C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$47<br>for<br>yourself","$50<br>for<br>5","0","47","50","5","SELF"
