"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","8","0.0-0.0","63d42c21dc6f4d60e34cc337","bdp_sd","Sat Mar 25 2023 10:34:23 GMT-0500 (Central Daylight Time)","137897","","","","","","","","","","","","","","","","",""
"instructions","1","2803","0.0-1.0","63d42c21dc6f4d60e34cc337","bdp_sd","Sat Mar 25 2023 10:34:23 GMT-0500 (Central Daylight Time)","137897","[{""page_index"":0,""viewing_time"":2794}]","2794","","","","","","","","","","","","","","",""
"survey-text","2","44045","0.0-2.0","63d42c21dc6f4d60e34cc337","bdp_sd","Sat Mar 25 2023 10:34:23 GMT-0500 (Central Daylight Time)","137897","","41239","{""Q0"":""Stephen"",""Q1"":""Kaylen"",""Q2"":""Emma"",""Q3"":""Rosalina"",""Q4"":""Wylee""}","","","","","","","","","","","","","",""
"","","","","63d42c21dc6f4d60e34cc337","bdp_sd","Sat Mar 25 2023 10:34:23 GMT-0500 (Central Daylight Time)","137897","","","","fullscreenenter","3","46250","fullscreenenter","","","","","","","","","",""
"fullscreen","3","47232","0.0-3.0","63d42c21dc6f4d60e34cc337","bdp_sd","Sat Mar 25 2023 10:34:23 GMT-0500 (Central Daylight Time)","137897","","","","","","","","true","","","","","","","","",""
"instructions","4","68654","0.0-5.0","63d42c21dc6f4d60e34cc337","bdp_sd","Sat Mar 25 2023 10:34:23 GMT-0500 (Central Daylight Time)","137897","[{""page_index"":0,""viewing_time"":11697},{""page_index"":1,""viewing_time"":8052},{""page_index"":2,""viewing_time"":1671}]","21420","","","","","","","","","","","","","","",""
"html-keyboard-response","5","69163","0.0-6.0-1.0","63d42c21dc6f4d60e34cc337","bdp_sd","Sat Mar 25 2023 10:34:23 GMT-0500 (Central Daylight Time)","137897","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","71283","0.0-6.0-2.0","63d42c21dc6f4d60e34cc337","bdp_sd","Sat Mar 25 2023 10:34:23 GMT-0500 (Central Daylight Time)","137897","","2117","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Rosalina</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4","OTHER"
"html-keyboard-response","7","71536","0.0-6.0-3.0","63d42c21dc6f4d60e34cc337","bdp_sd","Sat Mar 25 2023 10:34:23 GMT-0500 (Central Daylight Time)","137897","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>Rosalina</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4",""
"html-keyboard-response","8","72040","0.0-6.0-1.1","63d42c21dc6f4d60e34cc337","bdp_sd","Sat Mar 25 2023 10:34:23 GMT-0500 (Central Daylight Time)","137897","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
