"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","8","0.0-0.0","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","","","","","","","","","","","","","","","",""
"instructions","1","6558","0.0-1.0","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","[{""page_index"":0,""viewing_time"":6549}]","6549","","","","","","","","","","","","","","",""
"survey-text","2","98087","0.0-2.0","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","91527","{""Q0"":""Anna L"",""Q1"":""Emma C"",""Q2"":""Zoe R"",""Q3"":""Lucy W"",""Q4"":""Isabel F""}","","","","","","","","","","","","","",""
"","","","","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","","","fullscreenenter","3","121827","fullscreenenter","","","","","","","","","",""
"fullscreen","3","122809","0.0-3.0","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","","","","","","","true","","","","","","","","",""
"instructions","4","140772","0.0-5.0","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","[{""page_index"":0,""viewing_time"":13834},{""page_index"":1,""viewing_time"":1983},{""page_index"":2,""viewing_time"":2144}]","17962","","","","","","","","","","","","","","",""
"html-keyboard-response","5","141276","0.0-6.0-1.0","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","143004","0.0-6.0-2.0","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","1725","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Emma C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2","OTHER"
"html-keyboard-response","7","143260","0.0-6.0-3.0","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>Emma C</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2",""
"html-keyboard-response","8","143764","0.0-6.0-1.1","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","144763","0.0-6.0-2.1","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","998","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Lucy W</div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4","OTHER"
"html-keyboard-response","10","145017","0.0-6.0-3.1","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Lucy W</font></div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4",""
"html-keyboard-response","11","145520","0.0-6.0-1.2","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","12","146611","0.0-6.0-2.2","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","1090","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Isabel F</div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5","SELF"
"html-keyboard-response","13","146864","0.0-6.0-3.2","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Isabel F</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5",""
"html-keyboard-response","14","147367","0.0-6.0-1.3","63eafad399e87039254d1078","bdp_sd","Mon Mar 27 2023 11:24:17 GMT-0600 (Central Standard Time)","181504","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
