"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","2","0.0-0.0","5f48dab70aa4ce3aa1914003","bdp_sd","Sat Mar 25 2023 19:40:42 GMT-0700 (Mountain Standard Time)","191989","","","","","","","","","","","","","","","","",""
"instructions","1","1580","0.0-1.0","5f48dab70aa4ce3aa1914003","bdp_sd","Sat Mar 25 2023 19:40:42 GMT-0700 (Mountain Standard Time)","191989","[{""page_index"":0,""viewing_time"":1578}]","1578","","","","","","","","","","","","","","",""
"survey-text","2","88189","0.0-2.0","5f48dab70aa4ce3aa1914003","bdp_sd","Sat Mar 25 2023 19:40:42 GMT-0700 (Mountain Standard Time)","191989","","86609","{""Q0"":""Beth N"",""Q1"":""Julian R"",""Q2"":""Nora N"",""Q3"":""Nick G"",""Q4"":""Elizabeth K""}","","","","","","","","","","","","","",""
"","","","","5f48dab70aa4ce3aa1914003","bdp_sd","Sat Mar 25 2023 19:40:42 GMT-0700 (Mountain Standard Time)","191989","","","","fullscreenenter","3","89743","fullscreenenter","","","","","","","","","",""
"fullscreen","3","90729","0.0-3.0","5f48dab70aa4ce3aa1914003","bdp_sd","Sat Mar 25 2023 19:40:42 GMT-0700 (Mountain Standard Time)","191989","","","","","","","","true","","","","","","","","",""
"instructions","4","117644","0.0-5.0","5f48dab70aa4ce3aa1914003","bdp_sd","Sat Mar 25 2023 19:40:42 GMT-0700 (Mountain Standard Time)","191989","[{""page_index"":0,""viewing_time"":6143},{""page_index"":1,""viewing_time"":12839},{""page_index"":2,""viewing_time"":7931}]","26913","","","","","","","","","","","","","","",""
"html-keyboard-response","5","118145","0.0-6.0-1.0","5f48dab70aa4ce3aa1914003","bdp_sd","Sat Mar 25 2023 19:40:42 GMT-0700 (Mountain Standard Time)","191989","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","120257","0.0-6.0-2.0","5f48dab70aa4ce3aa1914003","bdp_sd","Sat Mar 25 2023 19:40:42 GMT-0700 (Mountain Standard Time)","191989","","2110","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Nick G</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4","SELF"
"html-keyboard-response","7","120508","0.0-6.0-3.0","5f48dab70aa4ce3aa1914003","bdp_sd","Sat Mar 25 2023 19:40:42 GMT-0700 (Mountain Standard Time)","191989","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Nick G</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4",""
"html-keyboard-response","8","121009","0.0-6.0-1.1","5f48dab70aa4ce3aa1914003","bdp_sd","Sat Mar 25 2023 19:40:42 GMT-0700 (Mountain Standard Time)","191989","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
