"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","3","0.0-0.0","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","","","","","","","","","","","","","","","",""
"instructions","1","6342","0.0-1.0","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","[{""page_index"":0,""viewing_time"":6338}]","6339","","","","","","","","","","","","","","",""
"survey-text","2","128175","0.0-2.0","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","121832","{""Q0"":""Darlen F"",""Q1"":""Frank R"",""Q2"":""Cassandra M"",""Q3"":""Omar D"",""Q4"":""Victoria A""}","","","","","","","","","","","","","",""
"","","","","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","","","fullscreenenter","3","130564","fullscreenenter","","","","","","","","","",""
"fullscreen","3","131529","0.0-3.0","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","","","","","","","true","","","","","","","","",""
"instructions","4","199837","0.0-5.0","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","[{""page_index"":0,""viewing_time"":26892},{""page_index"":1,""viewing_time"":32567},{""page_index"":2,""viewing_time"":8847}]","68306","","","","","","","","","","","","","","",""
"html-keyboard-response","5","200352","0.0-6.0-1.0","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","205181","0.0-6.0-2.0","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","4827","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Cassandra M</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3","OTHER"
"html-keyboard-response","7","205439","0.0-6.0-3.0","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Cassandra M</font></div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3",""
"html-keyboard-response","8","205943","0.0-6.0-1.1","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","209037","0.0-6.0-2.1","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","3092","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Cassandra M</div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3","OTHER"
"html-keyboard-response","10","209288","0.0-6.0-3.1","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>Cassandra M</font></div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3",""
"html-keyboard-response","11","209798","0.0-6.0-1.2","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","12","212569","0.0-6.0-2.2","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","2769","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Victoria A</div></div><div class='cr'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5","SELF"
"html-keyboard-response","13","212824","0.0-6.0-3.2","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Victoria A</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5",""
"html-keyboard-response","14","213329","0.0-6.0-1.3","61086469e5457fed4f164b8e","bdp_sd","Wed Mar 29 2023 12:21:08 GMT-0700 (Pacific Daylight Time)","291601","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
