"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","2","0.0-0.0","6144bf2539bc8f85335af4be","bdp_sd","Sun Mar 26 2023 05:15:21 GMT-0400 (Eastern Daylight Time)","278677","","","","","","","","","","","","","","","","",""
"instructions","1","2017","0.0-1.0","6144bf2539bc8f85335af4be","bdp_sd","Sun Mar 26 2023 05:15:21 GMT-0400 (Eastern Daylight Time)","278677","[{""page_index"":0,""viewing_time"":2015}]","2015","","","","","","","","","","","","","","",""
"survey-text","2","168481","0.0-2.0","6144bf2539bc8f85335af4be","bdp_sd","Sun Mar 26 2023 05:15:21 GMT-0400 (Eastern Daylight Time)","278677","","166462","{""Q0"":""Siobhan C"",""Q1"":""Kurt S"",""Q2"":""Jacob D"",""Q3"":""Maggie G"",""Q4"":""Nathan A""}","","","","","","","","","","","","","",""
"","","","","6144bf2539bc8f85335af4be","bdp_sd","Sun Mar 26 2023 05:15:21 GMT-0400 (Eastern Daylight Time)","278677","","","","fullscreenenter","3","169790","fullscreenenter","","","","","","","","","",""
"fullscreen","3","170785","0.0-3.0","6144bf2539bc8f85335af4be","bdp_sd","Sun Mar 26 2023 05:15:21 GMT-0400 (Eastern Daylight Time)","278677","","","","","","","","true","","","","","","","","",""
"instructions","4","194344","0.0-5.0","6144bf2539bc8f85335af4be","bdp_sd","Sun Mar 26 2023 05:15:21 GMT-0400 (Eastern Daylight Time)","278677","[{""page_index"":0,""viewing_time"":5834},{""page_index"":1,""viewing_time"":11415},{""page_index"":2,""viewing_time"":6308}]","23557","","","","","","","","","","","","","","",""
"html-keyboard-response","5","194849","0.0-6.0-1.0","6144bf2539bc8f85335af4be","bdp_sd","Sun Mar 26 2023 05:15:21 GMT-0400 (Eastern Daylight Time)","278677","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","199026","0.0-6.0-2.0","6144bf2539bc8f85335af4be","bdp_sd","Sun Mar 26 2023 05:15:21 GMT-0400 (Eastern Daylight Time)","278677","","4175","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Jacob D</div></div><div class='cr'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3","SELF"
"html-keyboard-response","7","199290","0.0-6.0-3.0","6144bf2539bc8f85335af4be","bdp_sd","Sun Mar 26 2023 05:15:21 GMT-0400 (Eastern Daylight Time)","278677","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Jacob D</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$24<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3",""
"html-keyboard-response","8","199799","0.0-6.0-1.1","6144bf2539bc8f85335af4be","bdp_sd","Sun Mar 26 2023 05:15:21 GMT-0400 (Eastern Daylight Time)","278677","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
