"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","12","0.0-0.0","63d80b500adef5b476e289a6","bdp_sd","Tue Mar 28 2023 13:27:52 GMT-0400 (Eastern Daylight Time)","124483","","","","","","","","","","","","","","","","",""
"instructions","1","2063","0.0-1.0","63d80b500adef5b476e289a6","bdp_sd","Tue Mar 28 2023 13:27:52 GMT-0400 (Eastern Daylight Time)","124483","[{""page_index"":0,""viewing_time"":2051}]","2051","","","","","","","","","","","","","","",""
"survey-text","2","40292","0.0-2.0","63d80b500adef5b476e289a6","bdp_sd","Tue Mar 28 2023 13:27:52 GMT-0400 (Eastern Daylight Time)","124483","","38227","{""Q0"":""Nick F"",""Q1"":""Marco L"",""Q2"":""Matt L"",""Q3"":""Vince K"",""Q4"":""Steve K""}","","","","","","","","","","","","","",""
"","","","","63d80b500adef5b476e289a6","bdp_sd","Tue Mar 28 2023 13:27:52 GMT-0400 (Eastern Daylight Time)","124483","","","","fullscreenexit","3","41919","fullscreenexit","","","","","","","","","",""
"fullscreen","3","42705","0.0-3.0","63d80b500adef5b476e289a6","bdp_sd","Tue Mar 28 2023 13:27:52 GMT-0400 (Eastern Daylight Time)","124483","","","","","","","","true","","","","","","","","",""
"image-keyboard-response","4","44272","0.0-4.0-0.0","63d80b500adef5b476e289a6","bdp_sd","Tue Mar 28 2023 13:27:52 GMT-0400 (Eastern Daylight Time)","124483","","1564","","","","","fullscreenfail","","","32","","","","","","",""
"instructions","5","70722","0.0-5.0","63d80b500adef5b476e289a6","bdp_sd","Tue Mar 28 2023 13:27:52 GMT-0400 (Eastern Daylight Time)","124483","[{""page_index"":0,""viewing_time"":6218},{""page_index"":1,""viewing_time"":13674},{""page_index"":2,""viewing_time"":6305}]","26198","","","","","","","","","","","","","","",""
"html-keyboard-response","6","71229","0.0-6.0-1.0","63d80b500adef5b476e289a6","bdp_sd","Tue Mar 28 2023 13:27:52 GMT-0400 (Eastern Daylight Time)","124483","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","7","74492","0.0-6.0-2.0","63d80b500adef5b476e289a6","bdp_sd","Tue Mar 28 2023 13:27:52 GMT-0400 (Eastern Daylight Time)","124483","","3260","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Nick F</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1","OTHER"
"html-keyboard-response","8","74749","0.0-6.0-3.0","63d80b500adef5b476e289a6","bdp_sd","Tue Mar 28 2023 13:27:52 GMT-0400 (Eastern Daylight Time)","124483","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Nick F</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1",""
