"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","3","0.0-0.0","63d000d62878aa92b833c5fc","bdp_sd","Sun Mar 26 2023 11:36:17 GMT-0700 (PDT)","141086","","","","","","","","","","","","","","","","",""
"instructions","1","1364","0.0-1.0","63d000d62878aa92b833c5fc","bdp_sd","Sun Mar 26 2023 11:36:17 GMT-0700 (PDT)","141086","[{""page_index"":0,""viewing_time"":1360}]","1360","","","","","","","","","","","","","","",""
"survey-text","2","58482","0.0-2.0","63d000d62878aa92b833c5fc","bdp_sd","Sun Mar 26 2023 11:36:17 GMT-0700 (PDT)","141086","","57116","{""Q0"":""TS"",""Q1"":""KH"",""Q2"":""KN"",""Q3"":""JA"",""Q4"":""BH""}","","","","","","","","","","","","","",""
"","","","","63d000d62878aa92b833c5fc","bdp_sd","Sun Mar 26 2023 11:36:17 GMT-0700 (PDT)","141086","","","","fullscreenenter","3","60122","fullscreenenter","","","","","","","","","",""
"fullscreen","3","61084","0.0-3.0","63d000d62878aa92b833c5fc","bdp_sd","Sun Mar 26 2023 11:36:17 GMT-0700 (PDT)","141086","","","","","","","","true","","","","","","","","",""
"instructions","4","74312","0.0-5.0","63d000d62878aa92b833c5fc","bdp_sd","Sun Mar 26 2023 11:36:17 GMT-0700 (PDT)","141086","[{""page_index"":0,""viewing_time"":4338},{""page_index"":1,""viewing_time"":4226},{""page_index"":2,""viewing_time"":4661}]","13226","","","","","","","","","","","","","","",""
"html-keyboard-response","5","74814","0.0-6.0-1.0","63d000d62878aa92b833c5fc","bdp_sd","Sun Mar 26 2023 11:36:17 GMT-0700 (PDT)","141086","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","77704","0.0-6.0-2.0","63d000d62878aa92b833c5fc","bdp_sd","Sun Mar 26 2023 11:36:17 GMT-0700 (PDT)","141086","","2887","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>BH</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5","SELF"
"html-keyboard-response","7","77957","0.0-6.0-3.0","63d000d62878aa92b833c5fc","bdp_sd","Sun Mar 26 2023 11:36:17 GMT-0700 (PDT)","141086","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>BH</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5",""
"html-keyboard-response","8","78459","0.0-6.0-1.1","63d000d62878aa92b833c5fc","bdp_sd","Sun Mar 26 2023 11:36:17 GMT-0700 (PDT)","141086","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
