"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","3","0.0-0.0","taskTesting","bdp_sd","Tue Feb 07 2023 20:52:17 GMT-0500 (Eastern Standard Time)","323502","","","","","","","","","","","","","","","","",""
"instructions","1","1763","0.0-1.0","taskTesting","bdp_sd","Tue Feb 07 2023 20:52:17 GMT-0500 (Eastern Standard Time)","323502","[{""page_index"":0,""viewing_time"":1760}]","1760","","","","","","","","","","","","","","",""
"survey-text","2","39034","0.0-2.0","taskTesting","bdp_sd","Tue Feb 07 2023 20:52:17 GMT-0500 (Eastern Standard Time)","323502","","37269","{""Q0"":""john"",""Q1"":""fred"",""Q2"":""frank"",""Q3"":""bob"",""Q4"":""joe""}","","","","","","","","","","","","","",""
"","","","","taskTesting","bdp_sd","Tue Feb 07 2023 20:52:17 GMT-0500 (Eastern Standard Time)","323502","","","","fullscreenenter","3","41182","fullscreenenter","","","","","","","","","",""
"fullscreen","3","42182","0.0-3.0","taskTesting","bdp_sd","Tue Feb 07 2023 20:52:17 GMT-0500 (Eastern Standard Time)","323502","","","","","","","","true","","","","","","","","",""
"instructions","4","118302","0.0-5.0","taskTesting","bdp_sd","Tue Feb 07 2023 20:52:17 GMT-0500 (Eastern Standard Time)","323502","[{""page_index"":0,""viewing_time"":12213},{""page_index"":1,""viewing_time"":26913},{""page_index"":2,""viewing_time"":36993}]","76119","","","","","","","","","","","","","","",""
"html-keyboard-response","5","118808","0.0-6.0-1.0","taskTesting","bdp_sd","Tue Feb 07 2023 20:52:17 GMT-0500 (Eastern Standard Time)","323502","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","125142","0.0-6.0-2.0","taskTesting","bdp_sd","Tue Feb 07 2023 20:52:17 GMT-0500 (Eastern Standard Time)","323502","","6333","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>frank</div></div><div class='cr'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3","SELF"
"html-keyboard-response","7","125399","0.0-6.0-3.0","taskTesting","bdp_sd","Tue Feb 07 2023 20:52:17 GMT-0500 (Eastern Standard Time)","323502","","null","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>frank</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$24<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3",""
"html-keyboard-response","8","125905","0.0-6.0-1.1","taskTesting","bdp_sd","Tue Feb 07 2023 20:52:17 GMT-0500 (Eastern Standard Time)","323502","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
