"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","4","0.0-0.0","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","","","","","","","","","","","","","","","","",""
"instructions","1","1780","0.0-1.0","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","[{""page_index"":0,""viewing_time"":1775}]","1775","","","","","","","","","","","","","","",""
"survey-text","2","28364","0.0-2.0","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","","26582","{""Q0"":""WM"",""Q1"":""PL"",""Q2"":""SC"",""Q3"":""DB"",""Q4"":""SB""}","","","","","","","","","","","","","",""
"","","","","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","","","","fullscreenenter","3","29749","fullscreenenter","","","","","","","","","",""
"fullscreen","3","30734","0.0-3.0","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","","","","","","","","true","","","","","","","","",""
"instructions","4","43152","0.0-5.0","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","[{""page_index"":0,""viewing_time"":6614},{""page_index"":1,""viewing_time"":3936},{""page_index"":2,""viewing_time"":1865}]","12415","","","","","","","","","","","","","","",""
"html-keyboard-response","5","43654","0.0-6.0-1.0","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","46070","0.0-6.0-2.0","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","","2415","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>SB</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5","SELF"
"html-keyboard-response","7","46324","0.0-6.0-3.0","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>SB</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5",""
"html-keyboard-response","8","46826","0.0-6.0-1.1","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","49489","0.0-6.0-2.1","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","","2662","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>SC</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3","OTHER"
"html-keyboard-response","10","49741","0.0-6.0-3.1","63d41088860131e49a85cfac","bdp_sd","Fri Mar 24 2023 19:36:22 GMT-0400 (Eastern Daylight Time)","287018","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>SC</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3",""
