"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","4","0.0-0.0","63bb98852cdc67dece8adb8e","bdp_sd","Sat Mar 25 2023 18:58:26 GMT-0500 (Central Daylight Time)","203840","","","","","","","","","","","","","","","","",""
"instructions","1","3120","0.0-1.0","63bb98852cdc67dece8adb8e","bdp_sd","Sat Mar 25 2023 18:58:26 GMT-0500 (Central Daylight Time)","203840","[{""page_index"":0,""viewing_time"":3115}]","3115","","","","","","","","","","","","","","",""
"survey-text","2","101141","0.0-2.0","63bb98852cdc67dece8adb8e","bdp_sd","Sat Mar 25 2023 18:58:26 GMT-0500 (Central Daylight Time)","203840","","98020","{""Q0"":""Michael B"",""Q1"":"""",""Q2"":"""",""Q3"":""Lance W"",""Q4"":""""}","","","","","","","","","","","","","",""
"","","","","63bb98852cdc67dece8adb8e","bdp_sd","Sat Mar 25 2023 18:58:26 GMT-0500 (Central Daylight Time)","203840","","","","fullscreenenter","3","102519","fullscreenenter","","","","","","","","","",""
"fullscreen","3","103511","0.0-3.0","63bb98852cdc67dece8adb8e","bdp_sd","Sat Mar 25 2023 18:58:26 GMT-0500 (Central Daylight Time)","203840","","","","","","","","true","","","","","","","","",""
"instructions","4","118239","0.0-5.0","63bb98852cdc67dece8adb8e","bdp_sd","Sat Mar 25 2023 18:58:26 GMT-0500 (Central Daylight Time)","203840","[{""page_index"":0,""viewing_time"":5878},{""page_index"":1,""viewing_time"":6186},{""page_index"":2,""viewing_time"":2663}]","14727","","","","","","","","","","","","","","",""
"html-keyboard-response","5","118744","0.0-6.0-1.0","63bb98852cdc67dece8adb8e","bdp_sd","Sat Mar 25 2023 18:58:26 GMT-0500 (Central Daylight Time)","203840","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","123027","0.0-6.0-2.0","63bb98852cdc67dece8adb8e","bdp_sd","Sat Mar 25 2023 18:58:26 GMT-0500 (Central Daylight Time)","203840","","4282","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","SELF"
"html-keyboard-response","7","123287","0.0-6.0-3.0","63bb98852cdc67dece8adb8e","bdp_sd","Sat Mar 25 2023 18:58:26 GMT-0500 (Central Daylight Time)","203840","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br></div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3",""
"html-keyboard-response","8","123791","0.0-6.0-1.1","63bb98852cdc67dece8adb8e","bdp_sd","Sat Mar 25 2023 18:58:26 GMT-0500 (Central Daylight Time)","203840","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
