"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"focus","0","1","focusevent","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","","","","","","","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","pavlovia","0","7","0.0-0.0","","","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","instructions","1","2834","0.0-1.0","[{""page_index"":0,""viewing_time"":2826}]","2827","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","survey-text","2","102766","0.0-2.0","","99928","{""Q0"":""Alberta F"",""Q1"":""Raphael S"",""Q2"":""Richael S"",""Q3"":""Bryan H"",""Q4"":""Alice L""}","","","","","","","","","",""
"fullscreenexit","3","104662","fullscreenexit","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","","","","","","","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","fullscreen","3","105215","0.0-3.0","","","","true","","","","","","","","",""
"","","","fullscreenfail","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","image-keyboard-response","4","106104","0.0-4.0-0.0","","886","","","","32","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","instructions","5","109422","0.0-5.0","[{""page_index"":0,""viewing_time"":1002},{""page_index"":1,""viewing_time"":1357},{""page_index"":2,""viewing_time"":695}]","3054","","","","","","","","","","",""
"","","","FIX","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","html-keyboard-response","6","109933","0.0-6.0-1.0","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","html-keyboard-response","7","115729","0.0-6.0-2.0","","5792","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Richael S</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3","OTHER"
"","","","offerFB","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","html-keyboard-response","8","115996","0.0-6.0-3.0","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Richael S</font></div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3",""
"","","","FIX","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","html-keyboard-response","9","116507","0.0-6.0-1.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","632aaef27780d596dc7e0a9f","bdp_sd","Wed Mar 29 2023 14:41:19 GMT-0500 (Central Daylight Time)","175991","html-keyboard-response","10","118112","0.0-6.0-2.1","","1603","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Richael S</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$27<br>for<br>yourself","$50<br>for<br>3","0","27","50","3","OTHER"
