"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","2","0.0-0.0","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","","","","","","","","","","","","","","","",""
"instructions","1","749","0.0-1.0","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","[{""page_index"":0,""viewing_time"":746}]","746","","","","","","","","","","","","","","",""
"survey-text","2","55414","0.0-2.0","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","54664","{""Q0"":""Steven K"",""Q1"":""Anna P"",""Q2"":""Eva K"",""Q3"":""Dave L"",""Q4"":""Roy G""}","","","","","","","","","","","","","",""
"","","","","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","","","fullscreenenter","3","56561","fullscreenenter","","","","","","","","","",""
"fullscreen","3","57550","0.0-3.0","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","","","","","","","true","","","","","","","","",""
"instructions","4","63688","0.0-5.0","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","[{""page_index"":0,""viewing_time"":2579},{""page_index"":1,""viewing_time"":2739},{""page_index"":2,""viewing_time"":820}]","6138","","","","","","","","","","","","","","",""
"html-keyboard-response","5","64190","0.0-6.0-1.0","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","66213","0.0-6.0-2.0","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","2023","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Dave L</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4","SELF"
"html-keyboard-response","7","66465","0.0-6.0-3.0","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$19<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Dave L</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4",""
"html-keyboard-response","8","66966","0.0-6.0-1.1","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","67576","0.0-6.0-2.1","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","610","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Roy G</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5","SELF"
"html-keyboard-response","10","67828","0.0-6.0-3.1","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Roy G</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5",""
"html-keyboard-response","11","68329","0.0-6.0-1.2","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","12","68837","0.0-6.0-2.2","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","507","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Anna P</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15<br>for<br>yourself","$35<br>for<br>2","0","15","35","2","SELF"
"html-keyboard-response","13","69088","0.0-6.0-3.2","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$15<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Anna P</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15<br>for<br>yourself","$35<br>for<br>2","0","15","35","2",""
"html-keyboard-response","14","69590","0.0-6.0-1.3","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","15","70416","0.0-6.0-2.3","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","824","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Roy G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5","SELF"
"html-keyboard-response","16","70668","0.0-6.0-3.3","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Roy G</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5",""
"html-keyboard-response","17","71169","0.0-6.0-1.4","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","18","71873","0.0-6.0-2.4","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","703","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Eva K</div></div><div class='cr'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3","SELF"
"html-keyboard-response","19","72125","0.0-6.0-3.4","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Eva K</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$24<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3",""
"html-keyboard-response","20","72626","0.0-6.0-1.5","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","21","73487","0.0-6.0-2.5","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","861","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Roy G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5","SELF"
"html-keyboard-response","22","73739","0.0-6.0-3.5","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Roy G</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5",""
"html-keyboard-response","23","74240","0.0-6.0-1.6","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","24","74871","0.0-6.0-2.6","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","630","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Roy G</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5","SELF"
"html-keyboard-response","25","75122","0.0-6.0-3.6","63e55908254a436361a6787b","bdp_sd","Tue Mar 28 2023 13:50:38 GMT-0700 (Pacific Daylight Time)","101989","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Roy G</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5",""
