"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","3","0.0-0.0","63615888b5606b24a845f73e","bdp_sd","Sat Mar 25 2023 22:58:55 GMT-0400 (Eastern Daylight Time)","147572","","","","","","","","","","","","","","","","",""
"instructions","1","1861","0.0-1.0","63615888b5606b24a845f73e","bdp_sd","Sat Mar 25 2023 22:58:55 GMT-0400 (Eastern Daylight Time)","147572","[{""page_index"":0,""viewing_time"":1857}]","1857","","","","","","","","","","","","","","",""
"survey-text","2","76500","0.0-2.0","63615888b5606b24a845f73e","bdp_sd","Sat Mar 25 2023 22:58:55 GMT-0400 (Eastern Daylight Time)","147572","","74638","{""Q0"":""Jason F"",""Q1"":""Curtis C"",""Q2"":""Johnny A"",""Q3"":""Tim A"",""Q4"":""Brandon T""}","","","","","","","","","","","","","",""
"","","","","63615888b5606b24a845f73e","bdp_sd","Sat Mar 25 2023 22:58:55 GMT-0400 (Eastern Daylight Time)","147572","","","","fullscreenenter","3","78264","fullscreenenter","","","","","","","","","",""
"fullscreen","3","79243","0.0-3.0","63615888b5606b24a845f73e","bdp_sd","Sat Mar 25 2023 22:58:55 GMT-0400 (Eastern Daylight Time)","147572","","","","","","","","true","","","","","","","","",""
"instructions","4","100073","0.0-5.0","63615888b5606b24a845f73e","bdp_sd","Sat Mar 25 2023 22:58:55 GMT-0400 (Eastern Daylight Time)","147572","[{""page_index"":0,""viewing_time"":5736},{""page_index"":1,""viewing_time"":11093},{""page_index"":2,""viewing_time"":3998}]","20828","","","","","","","","","","","","","","",""
"html-keyboard-response","5","100578","0.0-6.0-1.0","63615888b5606b24a845f73e","bdp_sd","Sat Mar 25 2023 22:58:55 GMT-0400 (Eastern Daylight Time)","147572","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","102063","0.0-6.0-2.0","63615888b5606b24a845f73e","bdp_sd","Sat Mar 25 2023 22:58:55 GMT-0400 (Eastern Daylight Time)","147572","","1484","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Brandon T</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5","SELF"
"html-keyboard-response","7","102322","0.0-6.0-3.0","63615888b5606b24a845f73e","bdp_sd","Sat Mar 25 2023 22:58:55 GMT-0400 (Eastern Daylight Time)","147572","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Brandon T</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5",""
"html-keyboard-response","8","102825","0.0-6.0-1.1","63615888b5606b24a845f73e","bdp_sd","Sat Mar 25 2023 22:58:55 GMT-0400 (Eastern Daylight Time)","147572","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
