"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"focus","0","0","focusevent","582009dd87f6b90001f13e40","bdp_sd","Mon Mar 27 2023 08:59:55 GMT-0500 (Central Daylight Time)","136094","","","","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_sd","Mon Mar 27 2023 08:59:55 GMT-0500 (Central Daylight Time)","136094","pavlovia","0","3","0.0-0.0","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_sd","Mon Mar 27 2023 08:59:55 GMT-0500 (Central Daylight Time)","136094","instructions","1","2660","0.0-1.0","[{""page_index"":0,""viewing_time"":2656}]","2657","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_sd","Mon Mar 27 2023 08:59:55 GMT-0500 (Central Daylight Time)","136094","survey-text","2","53404","0.0-2.0","","50741","{""Q0"":""Sarah S."",""Q1"":""Leo D."",""Q2"":""Natalie N."",""Q3"":""Paul D."",""Q4"":""Phyllis H.""}","","","","","","","","","",""
"fullscreenexit","3","54602","fullscreenexit","582009dd87f6b90001f13e40","bdp_sd","Mon Mar 27 2023 08:59:55 GMT-0500 (Central Daylight Time)","136094","","","","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_sd","Mon Mar 27 2023 08:59:55 GMT-0500 (Central Daylight Time)","136094","fullscreen","3","55406","0.0-3.0","","","","true","","","","","","","","",""
"","","","fullscreenfail","582009dd87f6b90001f13e40","bdp_sd","Mon Mar 27 2023 08:59:55 GMT-0500 (Central Daylight Time)","136094","image-keyboard-response","4","56383","0.0-4.0-0.0","","974","","","","32","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_sd","Mon Mar 27 2023 08:59:55 GMT-0500 (Central Daylight Time)","136094","instructions","5","83366","0.0-5.0","[{""page_index"":0,""viewing_time"":3410},{""page_index"":1,""viewing_time"":17230},{""page_index"":2,""viewing_time"":6082}]","26722","","","","","","","","","","",""
"","","","FIX","582009dd87f6b90001f13e40","bdp_sd","Mon Mar 27 2023 08:59:55 GMT-0500 (Central Daylight Time)","136094","html-keyboard-response","6","83871","0.0-6.0-1.0","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","582009dd87f6b90001f13e40","bdp_sd","Mon Mar 27 2023 08:59:55 GMT-0500 (Central Daylight Time)","136094","html-keyboard-response","7","85311","0.0-6.0-2.0","","1435","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Paul D.</div></div><div class='cr'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4","SELF"
