"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","2","0.0-0.0","5d69d7e23aed95001b1aa05c","bdp_sd","Sat Apr 15 2023 17:27:18 GMT-0400 (Eastern Daylight Time)","123118","","","","","","","","","","","","","","","","",""
"instructions","1","3689","0.0-1.0","5d69d7e23aed95001b1aa05c","bdp_sd","Sat Apr 15 2023 17:27:18 GMT-0400 (Eastern Daylight Time)","123118","[{""page_index"":0,""viewing_time"":3687}]","3687","","","","","","","","","","","","","","",""
"survey-text","2","47774","0.0-2.0","5d69d7e23aed95001b1aa05c","bdp_sd","Sat Apr 15 2023 17:27:18 GMT-0400 (Eastern Daylight Time)","123118","","44084","{""Q0"":""Justin P"",""Q1"":""Lou M"",""Q2"":""Lucinda C"",""Q3"":""Joran E"",""Q4"":""Rebel S""}","","","","","","","","","","","","","",""
"","","","","5d69d7e23aed95001b1aa05c","bdp_sd","Sat Apr 15 2023 17:27:18 GMT-0400 (Eastern Daylight Time)","123118","","","","fullscreenenter","3","51578","fullscreenenter","","","","","","","","","",""
"fullscreen","3","52571","0.0-3.0","5d69d7e23aed95001b1aa05c","bdp_sd","Sat Apr 15 2023 17:27:18 GMT-0400 (Eastern Daylight Time)","123118","","","","","","","","true","","","","","","","","",""
"instructions","4","67034","0.0-5.0","5d69d7e23aed95001b1aa05c","bdp_sd","Sat Apr 15 2023 17:27:18 GMT-0400 (Eastern Daylight Time)","123118","[{""page_index"":0,""viewing_time"":5214},{""page_index"":1,""viewing_time"":5917},{""page_index"":2,""viewing_time"":3330}]","14462","","","","","","","","","","","","","","",""
"html-keyboard-response","5","67535","0.0-6.0-1.0","5d69d7e23aed95001b1aa05c","bdp_sd","Sat Apr 15 2023 17:27:18 GMT-0400 (Eastern Daylight Time)","123118","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","69122","0.0-6.0-2.0","5d69d7e23aed95001b1aa05c","bdp_sd","Sat Apr 15 2023 17:27:18 GMT-0400 (Eastern Daylight Time)","123118","","1585","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Lucinda C</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3","SELF"
"html-keyboard-response","7","69373","0.0-6.0-3.0","5d69d7e23aed95001b1aa05c","bdp_sd","Sat Apr 15 2023 17:27:18 GMT-0400 (Eastern Daylight Time)","123118","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Lucinda C</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3",""
"html-keyboard-response","8","69875","0.0-6.0-1.1","5d69d7e23aed95001b1aa05c","bdp_sd","Sat Apr 15 2023 17:27:18 GMT-0400 (Eastern Daylight Time)","123118","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
