"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","8","0.0-0.0","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","focus","1","64442","focusevent","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","blur","1","64444","blurevent","1","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","focus","1","64444","focusevent","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","blur","1","64445","blurevent","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","focus","1","397531","focusevent","","","","","","","","","","","","","",""
"instructions","1","399593","0.0-1.0","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","","","[{""page_index"":0,""viewing_time"":399585}]","399585","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","fullscreenenter","2","400853","fullscreenenter","","","","","","","","","","","","","",""
"fullscreen","2","401832","0.0-2.0","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","","","","","true","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","blur","3","403158","blurevent","2","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","focus","3","403996","focusevent","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","blur","3","418222","blurevent","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","focus","3","423074","focusevent","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","blur","3","424001","blurevent","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","focus","3","427482","focusevent","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","blur","3","428458","blurevent","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","focus","3","441416","focusevent","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","blur","3","448395","blurevent","","","","","","","","","","","","","",""
"","","","","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","focus","3","546323","focusevent","","","","","","","","","","","","","",""
"instructions","3","600177","0.0-4.0","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","","","[{""page_index"":0,""viewing_time"":198344}]","198344","","","","","","","","","","",""
"image-keyboard-response","4","608920","0.0-5.0-0.0-0.0","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","blurwarn","2","","8739","","","49","","","","","","","",""
"image-keyboard-response","5","615007","0.0-5.0-1.0","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","choice","","","5831","","img/2to1/1.png","1","225","518","0.5","0.5","2","1","",""
"animation","6","616311","0.0-5.0-2.0","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":201},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":402},{""stimulus"":""img/2to1/5.png"",""time"":501},{""stimulus"":""img/2to1/6.png"",""time"":602},{""stimulus"":""img/2to1/7.png"",""time"":701},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":902},{""stimulus"":""img/2to1/10.png"",""time"":1002},{""stimulus"":""img/2to1/11.png"",""time"":1102},{""stimulus"":""img/2to1/12.png"",""time"":1202}]","[]"
"image-keyboard-response","7","616946","0.0-5.0-1.1","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","observe","","","null","","img/1to3/1.png","null","224","627","0.5","0.5","1","2","",""
"animation","8","618247","0.0-5.0-2.1","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","","","","","","","","224","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":301},{""stimulus"":""img/1to2/4.png"",""time"":399},{""stimulus"":""img/1to2/5.png"",""time"":500},{""stimulus"":""img/1to2/6.png"",""time"":601},{""stimulus"":""img/1to2/7.png"",""time"":700},{""stimulus"":""img/1to2/8.png"",""time"":800},{""stimulus"":""img/1to2/9.png"",""time"":901},{""stimulus"":""img/1to2/10.png"",""time"":1000},{""stimulus"":""img/1to2/11.png"",""time"":1100},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","9","618805","0.0-5.0-1.2","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","choice","","","557","","img/2to1/1.png","1","223","280","0.5","0.5","2","1","",""
"animation","10","620096","0.0-5.0-2.2","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","","","","","","","","223","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":107},{""stimulus"":""img/2to1/2.png"",""time"":207},{""stimulus"":""img/2to1/3.png"",""time"":308},{""stimulus"":""img/2to1/4.png"",""time"":408},{""stimulus"":""img/2to1/5.png"",""time"":508},{""stimulus"":""img/2to1/6.png"",""time"":609},{""stimulus"":""img/2to1/7.png"",""time"":709},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1093},{""stimulus"":""img/2to1/12.png"",""time"":1192}]","[]"
"image-keyboard-response","11","620761","0.0-5.0-1.3","5d13e3e6e51708001a43fa66","bdp_cybrbll","Mon Mar 27 2023 12:26:11 GMT-0700 (Pacific Daylight Time)","1076029","3","1","","","","observe","","","null","","img/1to3/1.png","null","222","651","0.5","0.5","1","2","",""
